Dates,RTY Index_Last,RTY Index_Open,RTY Index_High,RTY Index_Low,RTY Index_Volume
2006-06-08,706.55,706.77,707.28,684.91,1144615296
2006-06-09,701.404,706.52,714.15,699.63,732128768
2006-06-12,683.21,701.38,701.93,683.19,764633856
2006-06-13,672.732,683.07,691.35,671.19,960426048
2006-06-14,677.107,672.66,679.43,669.88,776116672
2006-06-15,701.068,677.08,702.82,677.08,815555712
2006-06-16,693.081,701.04,701.04,690.03,1306628224
2006-06-19,680.777,693.06,694.74,678.82,644267136
2006-06-20,677.513,680.74,686.13,677.34,631067648
2006-06-21,690.683,677.49,693.8,677.49,733710400
2006-06-22,688.055,690.67,690.67,683.49,636067200
2006-06-23,690.157,688.04,694.56,682.68,595086848
2006-06-26,698.657,690.13,698.74,690.13,560467712
2006-06-27,686.955,698.63,702.31,685.55,713613888
2006-06-28,688.052,686.64,688.78,679.9,676371200
2006-06-29,714.335,687.99,714.32,687.99,837301632
2006-06-30,724.689,714.32,724.67,710.3,2092582400
2006-07-03,730.814,724.65,730.8,724.5,340611648
2006-07-04,730.814,724.65,730.8,724.5,340611648
2006-07-05,719.869,730.75,730.75,715.21,626667968
2006-07-06,720.659,719.81,725.5,716.86,657128128
2006-07-07,709.319,720.64,720.64,708.37,621790912
2006-07-10,709.096,709.3,715.95,706.75,572640960
2006-07-11,714.411,709.08,714.4,701.05,658483456
2006-07-12,701.188,714.34,714.67,700.93,580129664
2006-07-13,687.309,701.16,701.16,686.29,690137280
2006-07-14,681.253,687.29,687.29,674.82,646839872
2006-07-17,677.702,681.23,685.17,675.28,533119008
2006-07-18,681.66,677.66,685.68,670.85,659058432
2006-07-19,702.353,681.63,703.58,681.3,701836032
2006-07-20,683.626,702.33,705.17,683.14,650957056
2006-07-21,671.955,683.61,683.61,668.58,676035712
2006-07-24,690.78,671.94,690.76,671.94,572973632
2006-07-25,697.457,690.76,701.02,688.56,687415744
2006-07-26,694.47,697.43,699.59,686.12,732052992
2006-07-27,685.707,694.35,701.87,684.29,746868416
2006-07-28,700.043,685.64,700.69,685.64,708245248
2006-07-31,700.577,700.02,701.64,695.13,643784512
2006-08-01,689.909,700.56,700.56,686.6,512990400
2006-08-02,696.827,689.87,700.54,689.87,508707712
2006-08-03,704.393,696.79,706.36,690.2,550737664
2006-08-04,701.277,704.37,716.05,694.19,528802336
2006-08-07,696.063,701.25,701.25,691.95,428531360
2006-08-08,687.486,696.03,700.92,686.42,577239168
2006-08-09,681.065,687.43,695.19,680.27,570974400
2006-08-10,686.291,681,688.96,674.75,516029472
2006-08-11,679.058,686.22,686.22,676.4,432708032
2006-08-14,681.744,679.01,691.17,679.01,409840960
2006-08-15,697.847,681.72,697.85,681.72,470222368
2006-08-16,707.41,697.81,708.23,697.81,526209600
2006-08-17,710.799,707.36,713.86,705.38,491123328
2006-08-18,711.697,710.77,712.38,704.4,417221824
2006-08-21,705.346,711.68,711.68,702.59,365483584
2006-08-22,707.775,705.33,709.25,703.45,390611680
2006-08-23,698.439,707.75,711.09,696.38,405960864
2006-08-24,698.736,698.41,701.57,693.19,390227136
2006-08-25,699.26,698.71,703.8,696.41,336443392
2006-08-28,706.663,699.24,707.8,699.14,404841600
2006-08-29,714.864,706.61,715.18,702.8,472452256
2006-08-30,720.594,714.74,721.97,713.77,450009088
2006-08-31,720.544,720.57,725.04,720.23,483390848
2006-09-01,721.58,720.52,724.79,718.71,370794464
2006-09-04,721.58,720.52,724.79,718.71,370794464
2006-09-05,727.521,721.56,727.86,721.03,493339552
2006-09-06,712.055,727.46,727.46,712.03,504574560
2006-09-07,706.486,712.02,713.88,704.51,499273888
2006-09-08,708.556,706.47,709.51,705.4,413684544
2006-09-11,707.586,708.52,711.13,700.44,459948928
2006-09-12,724.5,707.56,725.63,707.56,543388288
2006-09-13,730.719,724.37,731.3,723.92,490962048
2006-09-14,727.622,730.7,730.7,723.66,459285856
2006-09-15,729.37,727.6,732.22,725.48,735796096
2006-09-18,728.856,729.33,733.15,725.88,461753472
2006-09-19,725.465,728.84,729.08,715.27,517351296
2006-09-20,734.496,725.42,737.28,725.42,542380032
2006-09-21,727.147,734.46,738.16,724.46,527845728
2006-09-22,718.645,727.13,727.13,714.08,443634816
2006-09-25,727.107,718.62,728.8,714.7,484872736
2006-09-26,729.623,727.08,732.05,725.59,492596800
2006-09-27,732.553,729.32,733.94,727.77,502134560
2006-09-28,732.578,732.48,736.76,727.89,471248736
2006-09-29,725.611,732.56,734.02,725.3,512786976
2006-10-02,718.822,725.59,726.95,716.63,487875136
2006-10-03,718.368,718.8,722.52,712.17,530430368
2006-10-04,733.491,718.31,733.62,716.87,574905728
2006-10-05,743.097,733.41,743.38,733.18,554019840
2006-10-06,739.827,743.08,743.09,735.26,462912320
2006-10-09,744.584,739.81,745.69,736.16,421761440
2006-10-10,745.9,744.57,747.84,741.97,449957056
2006-10-11,741.731,745.84,747.26,736.5,497801920
2006-10-12,757.108,741.7,757.15,741.7,515682432
2006-10-13,762.665,757.09,763.37,756.12,479707360
2006-10-16,769.501,762.64,769.86,762.54,484237472
2006-10-17,764.926,769.48,769.48,758.81,522104672
2006-10-18,763.431,764.88,771.82,761.46,507020928
2006-10-19,767.41,763.41,768.39,760.77,477592736
2006-10-20,762.146,767.39,768.32,760.24,432127680
2006-10-23,763.493,762.13,767.05,756.27,464773120
2006-10-24,762.445,763.52,763.7,758.86,483364480
2006-10-25,767.169,762.42,768.79,760.28,536133856
2006-10-26,776.034,767.14,776.04,764.23,653586112
2006-10-27,765.854,775.93,775.93,764.83,553968576
2006-10-30,770.381,765.8,771.46,760.7,455705952
2006-10-31,766.863,770.36,772.09,762.48,518936256
2006-11-01,752.163,766.82,769.89,751.61,550130944
2006-11-02,750.15,752.12,753.23,746.29,535765344
2006-11-03,752.749,750.12,755.69,747.08,504507392
2006-11-06,763.101,752.72,764.85,752.72,518590688
2006-11-07,764.41,763.08,772.22,762.6,522531840
2006-11-08,769.856,764.33,771.8,759.06,493559392
2006-11-09,762.079,769.84,771.07,758.37,534554976
2006-11-10,769.171,762.06,769.15,761.33,402362976
2006-11-13,772.427,769.1,773.73,767.34,441575168
2006-11-14,785.079,772.38,785.17,769.27,481070528
2006-11-15,791.979,785.03,794.18,784.76,536829984
2006-11-16,790.766,791.91,793.64,788.81,486369248
2006-11-17,788.493,790.74,790.74,783.47,416831456
2006-11-20,790.641,788.47,792.43,786.4,410643840
2006-11-21,792.19,790.55,792.45,788.04,408499712
2006-11-22,792.925,792.75,795.17,790.58,348580320
2006-11-23,792.925,792.75,795.17,790.58,348580320
2006-11-24,792.303,792.03,794.25,787.18,133998000
2006-11-27,772.114,790.79,790.79,771.78,484439968
2006-11-28,774.833,771.21,775.13,767.81,466254784
2006-11-29,784.179,776.86,785.04,776.86,463753472
2006-11-30,786.136,784.04,789.58,779.99,584790272
2006-12-01,781.185,785.71,787.11,773.06,530072960
2006-12-04,795.865,781.91,796.56,781.91,486715840
2006-12-05,797.44,797.16,801.01,795.16,471133088
2006-12-06,795.957,796.47,798.36,792.51,445114720
2006-12-07,792.308,796.53,798.45,791.18,430149504
2006-12-08,792.582,791.5,796.35,786.55,409126592
2006-12-11,793.09,792.54,795.16,790.12,426781408
2006-12-12,788.428,793.23,793.72,784.64,465319648
2006-12-13,788.769,790.71,792.88,785.94,433758144
2006-12-14,794.234,789.31,798.62,789.31,455433248
2006-12-15,792.725,795.09,798.13,792.26,641825472
2006-12-18,782.043,793.69,795.4,780.64,459808736
2006-12-19,782.114,780.28,784.04,775.33,480394048
2006-12-20,785.581,782.71,788.82,782.71,474154752
2006-12-21,782.92,785.9,789.61,780.63,435895776
2006-12-22,780.837,783.23,783.5,778.12,308756288
2006-12-25,780.837,783.23,783.5,778.12,308756288
2006-12-26,788.185,780.29,788.59,779.8,295783328
2006-12-27,797.75,788.16,797.79,788.16,344370176
2006-12-28,794.497,796.98,798.53,793.41,330575136
2006-12-29,787.682,794.44,795.96,786.84,413259808
2007-01-01,787.682,794.44,795.96,786.84,413259808
2007-01-02,787.682,794.44,795.96,786.84,413259808
2007-01-03,787.436,788.31,796.62,779.31,622216128
2007-01-04,789.964,786.42,791.83,779.68,519738048
2007-01-05,775.885,787.7,787.7,774.55,516795328
2007-01-08,777.014,776.13,778.83,769.27,473320928
2007-01-09,778.347,777.1,778.74,768.69,504548352
2007-01-10,778.885,776.22,779.45,772.7,478169600
2007-01-11,788.471,779.5,791,779.5,525811616
2007-01-12,794.283,788.11,794.27,787.87,434056928
2007-01-15,794.283,788.11,794.27,787.87,434056928
2007-01-16,791.494,794.28,799.3,789.63,491363680
2007-01-17,788.789,789.81,793.57,788.54,473671584
2007-01-18,778.227,788.13,788.19,776.87,501158304
2007-01-19,785.181,778.13,785.45,775.17,445536768
2007-01-22,777.983,784.96,785.04,775.83,428580288
2007-01-23,785.397,777.59,788.69,776.82,473733888
2007-01-24,794.049,786.59,794.06,786.59,460477376
2007-01-25,784.213,793.92,794.64,782.09,491527296
2007-01-26,788.161,784.23,789.07,778.34,486017824
2007-01-29,793.115,787.37,795.13,787.2,477959552
2007-01-30,797.986,793.6,798.24,791.84,448695616
2007-01-31,800.363,797.03,803.46,793.23,523305568
2007-02-01,807.788,802.02,807.77,801.92,501479712
2007-02-02,809.434,807.95,810.35,806.77,454480928
2007-02-05,806.712,809.2,810.49,805.36,487137856
2007-02-06,810.431,807.2,810.41,804.3,500960928
2007-02-07,816.217,811.16,816.2,809.41,508688544
2007-02-08,816.411,815.05,816.9,812.39,482513056
2007-02-09,807.129,815.98,817.01,803.61,544213952
2007-02-12,805.812,808.02,808.31,802.41,475939424
2007-02-13,812.55,806.98,812.53,806.98,483487744
2007-02-14,814.006,812.6,818.19,811.73,495064032
2007-02-15,815.449,814.32,817.64,812.01,473104832
2007-02-16,818.173,815.63,818.46,810.18,443655904
2007-02-19,818.173,815.63,818.46,810.18,443655904
2007-02-20,826.134,816.87,827.18,812.19,470428672
2007-02-21,827.352,824.33,827.33,821.82,488578048
2007-02-22,829.458,827.63,830.01,822.72,476774848
2007-02-23,826.655,828.8,828.84,823.11,479573024
2007-02-26,823.706,828.03,829.4,818.24,486054688
2007-02-27,792.679,817.66,817.66,790.49,721879104
2007-02-28,793.317,793.26,797.45,784.42,673104128
2007-03-01,791.052,787.62,795.94,773.88,660081344
2007-03-02,775.462,788.2,788.61,775.17,625297344
2007-03-05,760.081,771.91,777.37,760.06,650728640
2007-03-06,778.902,764.32,781.83,764.32,572675776
2007-03-07,775.918,778.75,781.13,773.71,530721280
2007-03-08,781.158,780.29,786.75,778.89,527400672
2007-03-09,785.141,784.2,787.49,780.07,482660384
2007-03-12,789.022,784.64,789.88,783.44,433330016
2007-03-13,769.14,786.41,786.41,767.99,644946496
2007-03-14,775.701,768.52,776.77,761.06,623553088
2007-03-15,783.628,775.69,783.61,775.69,505971392
2007-03-16,778.784,783.44,784.79,776.49,712184768
2007-03-19,787.064,780.92,789.29,780.92,504289184
2007-03-20,793.622,786.59,793.61,785.58,466871968
2007-03-21,807.492,794.25,808.56,792.74,530491552
2007-03-22,808.064,808.4,809.28,804.59,514400384
2007-03-23,809.529,807.85,810.38,807.37,462375168
2007-03-26,808.964,810,811.05,802.13,494826656
2007-03-27,802.375,808.88,808.88,800.62,483665632
2007-03-28,797.419,799.95,800.87,792.97,474130528
2007-03-29,798.959,800.07,803.09,791.42,490548928
2007-03-30,800.729,799.95,804.33,794.42,599373248
2007-04-02,803.237,801.77,803.22,798.17,472837728
2007-04-03,811.784,804.02,813.37,804.02,542739904
2007-04-04,810.809,811.58,811.83,807.78,472025568
2007-04-05,813.371,810.86,813.9,810.35,463574560
2007-04-06,813.371,810.86,813.9,810.35,463574560
2007-04-09,811.662,813.84,814.31,809.92,504337952
2007-04-10,814.525,811.41,816.13,811.4,509414752
2007-04-11,808.262,814.82,814.93,804.6,526963040
2007-04-12,815.065,807.14,815.05,803.14,502669568
2007-04-13,819.398,815.02,819.38,811.78,454225440
2007-04-16,831.464,821.12,831.49,821.12,482925696
2007-04-17,828.977,831.06,831.71,826.04,483419584
2007-04-18,824.398,827.41,827.55,823.32,520238688
2007-04-19,819.34,823.82,823.82,815.9,552752192
2007-04-20,828.879,823.55,829.43,823.55,550459840
2007-04-23,827.57,827.91,830.73,825.35,494825216
2007-04-24,826.376,828.34,829.31,820.2,542461120
2007-04-25,832.087,828.3,834.89,826.29,567978304
2007-04-26,833.817,831.87,835.17,827,577825088
2007-04-27,829.718,832.55,832.57,826.92,553375616
2007-04-30,814.589,829.91,830.43,814.21,655423168
2007-05-01,816.272,815.38,816.94,807.69,638318976
2007-05-02,828.479,816.39,829.9,816.39,600719808
2007-05-03,828.886,828.45,830.87,826.02,613768960
2007-05-04,832.898,830.23,832.88,827.82,586508480
2007-05-07,831.891,833.28,835.13,830.85,477123936
2007-05-08,830.915,830.33,830.9,821.74,565960768
2007-05-09,834.786,828.28,836.99,826.68,589324096
2007-05-10,818.65,832.71,832.71,818.56,625695744
2007-05-11,829.559,818.7,829.54,818.7,475289088
2007-05-14,822.351,828.93,831.15,820.65,494643712
2007-05-15,814.197,822.33,827.6,813.69,579326208
2007-05-16,820.221,814.72,820.21,810.61,513659104
2007-05-17,815.664,819.45,819.45,813.23,506701920
2007-05-18,823.68,818.2,825.25,814.65,541158592
2007-05-21,833.665,823.39,837.19,823.22,530130112
2007-05-22,839.945,833.56,841.38,832.16,518363616
2007-05-23,836.56,840.75,845.94,835.58,539787264
2007-05-24,823.821,836.29,840.61,821.28,581042240
2007-05-25,829.954,825.2,831.75,825.2,387133280
2007-05-28,829.954,825.2,831.75,825.2,387133280
2007-05-29,837.549,831.24,838.58,831.24,461769024
2007-05-30,843.371,836.49,843.38,831.18,517485088
2007-05-31,847.164,844.19,849.26,843.71,702612608
2007-06-01,853.428,848.62,856.39,848.62,525904768
2007-06-04,855.112,852.53,855.19,849.26,500983936
2007-06-05,848.286,853.48,853.48,844.1,556066368
2007-06-06,841.229,845.58,845.58,837.09,507254528
2007-06-07,825.342,839.5,839.5,824.84,581511296
2007-06-08,835.331,824.97,836.11,822.22,456546272
2007-06-11,833.2,834.35,837.23,829.02,419047392
2007-06-12,821.735,830.82,831.91,819.75,553580736
2007-06-13,832.562,822.99,833.88,822.76,542103424
2007-06-14,837.144,832.91,840.98,832.91,489154656
2007-06-15,848.214,842.65,851.15,842.65,785458816
2007-06-18,846.301,848.69,849.24,842.38,458056832
2007-06-19,848.364,845.52,849.48,840.38,474236032
2007-06-20,836.195,849.36,850.8,835.83,527054432
2007-06-21,839.821,834.58,840.02,828.71,528182976
2007-06-22,834.765,839.03,839.17,829.35,1172064640
2007-06-25,827.476,834.12,837.95,824.66,596245376
2007-06-26,826.148,828.65,832.21,823.04,568060928
2007-06-27,838.477,823.98,838.6,820.18,573667136
2007-06-28,839.019,838.52,845.5,838.22,498231392
2007-06-29,833.719,840.73,845.67,832.63,589351360
2007-07-02,845.082,836.08,845.06,836.08,524518240
2007-07-03,848.224,845.45,849.16,845.45,265379664
2007-07-04,848.224,845.45,849.16,845.45,265379664
2007-07-05,850.146,848.27,850.77,843.74,430726464
2007-07-06,852.332,849.67,853.52,845.71,394939456
2007-07-09,853.256,853.21,854.5,849.2,442489440
2007-07-10,837.501,851.19,851.19,837.27,534899680
2007-07-11,839.994,837.82,840.69,834.14,471430208
2007-07-12,855.201,842.61,855.18,842.61,490600480
2007-07-13,855.794,854.27,856.48,851.25,419608704
2007-07-16,848.49,854.98,855.5,846.88,475305536
2007-07-17,849.908,849.79,854.67,849.79,484896160
2007-07-18,845.928,849.64,849.64,835.79,528479424
2007-07-19,851.87,848.8,853.37,848.8,476602144
2007-07-20,836.457,850.69,850.69,830.66,622348992
2007-07-23,835.636,838.2,842.04,835.55,542659264
2007-07-24,811.883,832.37,832.37,809.53,694471232
2007-07-25,812.52,815.21,821.27,803.14,692292608
2007-07-26,791.503,807.16,807.16,780.59,872038080
2007-07-27,777.847,790.71,794.76,777.09,753887616
2007-07-30,784.25,778.87,787.6,770.59,654101696
2007-07-31,776.145,787.46,794.62,775.38,728599232
2007-08-01,777.942,774.97,780.66,765.23,805795840
2007-08-02,784.005,779.16,785.14,777.02,711020352
2007-08-03,755.433,783.45,784.28,754.11,766105792
2007-08-06,766.403,756.94,766.76,743.39,851464064
2007-08-07,774.133,763.89,778.34,758.47,853393920
2007-08-08,795.598,778.48,803.51,778.48,1228657664
2007-08-09,784.872,786.69,796.32,779.65,1200322432
2007-08-10,788.776,777.85,800.15,768.47,995921920
2007-08-13,779.807,793.14,800.14,779.8,684633472
2007-08-14,762.871,781.4,784.01,762.87,523940928
2007-08-15,751.544,762.19,775.71,751.04,598955264
2007-08-16,768.832,749.58,768.91,736,853857088
2007-08-17,786.029,784.27,796.93,776,767662976
2007-08-20,787.452,787.8,791.74,778.58,442969632
2007-08-21,788.381,786.74,792.82,783.84,398532448
2007-08-22,798.56,792.96,799.58,792.83,438201152
2007-08-23,788.253,800.52,802.57,786.66,411278912
2007-08-24,798.929,788.07,798.93,787.16,372773472
2007-08-27,789.45,797.78,797.78,788.45,351720736
2007-08-28,767.832,787.21,787.21,767.54,399611712
2007-08-29,787.319,770.78,787.61,770.78,382976704
2007-08-30,783.112,783.09,791.67,779.1,391525152
2007-08-31,792.861,789.58,795.67,786.53,386165120
2007-09-03,792.861,789.58,795.67,786.53,386165120
2007-09-04,800.689,792.5,805.68,791.06,417016512
2007-09-05,790.455,798.2,798.22,787.77,457126784
2007-09-06,792.923,792.38,795.46,785.45,389930688
2007-09-07,775.786,787.28,787.32,772.97,440598720
2007-09-10,769.813,777.73,780.68,759.42,430850016
2007-09-11,782.269,771.31,782.66,771.31,417247520
2007-09-12,777.904,781.5,783.38,776.8,390882144
2007-09-13,780.35,779.79,787.02,774.43,404536320
2007-09-14,783.485,777.12,783.49,772.25,367815104
2007-09-17,775.809,782.66,782.66,774.82,346696736
2007-09-18,806.628,777.6,806.68,775.37,520191744
2007-09-19,817.396,809.26,822.87,809.26,536754112
2007-09-20,809.761,816.96,816.96,805.37,402403392
2007-09-21,813.112,813.16,817.24,812.25,692862400
2007-09-24,805.797,813.35,815.21,803.65,409102176
2007-09-25,803.001,803.35,804.43,797.81,411652864
2007-09-26,809.121,804.72,812.28,804.71,423751008
2007-09-27,814.005,810.72,814.08,809.68,391685472
2007-09-28,805.45,813.64,815.45,803.75,494779072
2007-10-01,824.762,806.04,825.75,805.65,489008960
2007-10-02,831.974,824.99,832.25,824.99,430227520
2007-10-03,826.149,829.35,831.12,823.86,418294880
2007-10-04,829.152,827.59,830.25,824.2,382343200
2007-10-05,844.875,833,847.32,833,457983872
2007-10-08,840.144,844.02,845.29,836.94,332273472
2007-10-09,845.721,841.31,846.62,837.43,392530976
2007-10-10,845.186,845.06,845.65,838.96,398608896
2007-10-11,834.98,847.17,852.06,830.98,503207904
2007-10-12,841.169,834.9,843.78,834.9,355719840
2007-10-15,829.357,841.12,842.15,824.4,424165696
2007-10-16,823.346,827.74,828.53,822.71,405328736
2007-10-17,824.893,828.1,832.19,815.14,456327168
2007-10-18,825.033,824.74,826.78,817.81,415013504
2007-10-19,798.791,825.03,825.03,798.17,528236416
2007-10-22,810.081,794.81,812.14,788.66,461058976
2007-10-23,818.534,813.64,818.54,805.99,434494688
2007-10-24,810.849,814.37,814.51,795.6,521137184
2007-10-25,806.108,811.22,817.51,800.03,543188800
2007-10-26,821.394,811.31,821.43,808.76,529635936
2007-10-29,821.716,822.8,826.91,818.07,437779840
2007-10-30,816.151,820,821.86,814.02,506829856
2007-10-31,828.019,817.89,830.39,815.15,559980032
2007-11-01,795.176,822.88,822.88,794,616790912
2007-11-02,797.783,799.49,801.92,787.65,598092160
2007-11-05,790.437,797.77,797.77,784.07,524860544
2007-11-06,801.77,790.98,802.26,784.26,528857472
2007-11-07,775.96,796,796,775.37,573709376
2007-11-08,780.897,778.48,782.45,762.38,697237824
2007-11-09,772.381,779.42,779.5,765.06,605468928
2007-11-12,767.093,771.77,783.13,765.57,539173952
2007-11-13,789.155,770.78,789.76,770.78,523241376
