Dates,SPX Index_Last,SPX Index_Open,SPX Index_High,SPX Index_Low,SPX Index_Volume
2006-12-07,1407.29,1412.86,1418.27,1406.8,1238075648
2006-12-08,1409.84,1407.27,1414.09,1403.67,1145075584
2006-12-11,1413.04,1409.81,1415.6,1408.56,1078870528
2006-12-12,1411.56,1413,1413.78,1404.75,1271866240
2006-12-13,1413.21,1411.32,1416.64,1411.05,1170202880
2006-12-14,1425.49,1413.16,1427.23,1413.16,1282546816
2006-12-15,1427.09,1425.48,1431.63,1425.48,1872384384
2006-12-18,1422.48,1427.08,1431.81,1420.65,1241834240
2006-12-19,1425.55,1422.42,1428.3,1414.88,1274239104
2006-12-20,1423.53,1425.51,1429.05,1423.51,1082472576
2006-12-21,1418.3,1423.2,1426.4,1415.9,1085361792
2006-12-22,1410.77,1418.1,1418.82,1410.28,803309312
2006-12-25,1410.77,1418.1,1418.82,1410.28,803309312
2006-12-26,1416.9,1410.75,1417.91,1410.45,605775424
2006-12-27,1426.84,1416.63,1427.72,1416.63,759522880
2006-12-28,1424.73,1426.77,1427.26,1422.05,678133376
2006-12-29,1418.3,1424.71,1427,1416.72,803281152
2007-01-01,1418.3,1424.71,1427,1416.72,803281152
2007-01-02,1418.3,1424.71,1427,1416.72,803281152
2007-01-03,1416.6,1418.03,1429.42,1407.86,1656972416
2007-01-04,1418.34,1416.6,1421.84,1408.22,1435475584
2007-01-05,1409.71,1418.34,1418.34,1405.75,1388722688
2007-01-08,1412.84,1409.26,1414.98,1403.97,1265249280
2007-01-09,1412.11,1412.84,1415.61,1405.42,1417693056
2007-01-10,1414.85,1411.94,1415.99,1404.33,1342433536
2007-01-11,1423.83,1414.84,1427.12,1414.84,1380134272
2007-01-12,1430.73,1423.82,1431.23,1422.58,1317960320
2007-01-15,1430.73,1423.82,1431.23,1422.58,1317960320
2007-01-16,1431.9,1430.73,1433.93,1428.62,1285397888
2007-01-17,1430.62,1431.77,1435.27,1428.57,1354463872
2007-01-18,1426.37,1430.59,1433.3,1424.21,1398256640
2007-01-19,1430.5,1426.35,1431.57,1425.19,1419165312
2007-01-22,1422.95,1430.47,1431.39,1420.4,1260723584
2007-01-23,1427.99,1422.95,1431.33,1421.66,1331219584
2007-01-24,1440.13,1427.96,1440.14,1427.96,1367780352
2007-01-25,1423.9,1440.12,1440.69,1422.34,1449382400
2007-01-26,1422.18,1423.9,1427.27,1416.96,1255922048
2007-01-29,1420.62,1422.03,1426.94,1418.46,1251074944
2007-01-30,1428.82,1420.61,1428.82,1420.61,1219047296
2007-01-31,1438.24,1428.65,1441.61,1424.78,1401902720
2007-02-01,1445.94,1437.9,1446.64,1437.9,1387399424
2007-02-02,1448.39,1445.94,1449.33,1444.49,1136427648
2007-02-05,1446.99,1448.33,1449.38,1443.85,1096852096
2007-02-06,1448,1446.98,1450.19,1443.4,1185528960
2007-02-07,1450.02,1447.41,1452.99,1446.44,1195117952
2007-02-08,1448.31,1449.99,1450.45,1442.81,1192714624
2007-02-09,1438.06,1448.25,1452.45,1433.44,1248119168
2007-02-12,1433.37,1438,1439.11,1431.44,978610624
2007-02-13,1444.26,1433.22,1444.41,1433.22,1098994944
2007-02-14,1455.3,1443.91,1457.65,1443.91,1181142144
2007-02-15,1456.81,1455.15,1457.97,1453.19,1067955200
2007-02-16,1455.54,1456.77,1456.77,1451.57,1192557056
2007-02-19,1455.54,1456.77,1456.77,1451.57,1192557056
2007-02-20,1459.68,1455.53,1460.53,1449.2,1050419520
2007-02-21,1457.63,1459.6,1459.6,1452.02,1120030720
2007-02-22,1456.38,1457.29,1461.57,1450.51,1147946496
2007-02-23,1451.19,1456.22,1456.22,1448.36,1150755200
2007-02-26,1449.38,1451.04,1456.95,1445.48,1242034688
2007-02-27,1399.04,1449.25,1449.25,1389.42,1945496064
2007-02-28,1406.82,1398.64,1415.89,1396.65,1838917888
2007-03-01,1403.17,1406.8,1409.46,1380.87,1845364736
2007-03-02,1387.17,1403.16,1403.4,1386.87,1531632000
2007-03-05,1374.12,1387.11,1391.86,1373.97,1468641024
2007-03-06,1395.41,1374.06,1397.9,1374.06,1456581376
2007-03-07,1391.97,1395.02,1401.16,1390.64,1336751872
2007-03-08,1401.89,1391.88,1407.93,1391.88,1297563264
2007-03-09,1402.85,1401.89,1410.15,1397.3,1194608000
2007-03-12,1406.6,1402.8,1409.34,1398.4,1253266688
2007-03-13,1377.95,1406.23,1406.23,1377.71,1620382464
2007-03-14,1387.17,1377.86,1388.09,1363.98,1719112704
2007-03-15,1392.28,1387.11,1395.73,1385.16,1210654336
2007-03-16,1386.94,1392.28,1397.51,1383.63,1803209856
2007-03-19,1402.06,1386.95,1403.2,1386.95,1095034368
2007-03-20,1410.94,1402.04,1411.53,1400.7,1209957888
2007-03-21,1435.04,1410.92,1437.77,1409.75,1413970688
2007-03-22,1434.54,1435.04,1437.66,1429.88,1301244928
2007-03-23,1436.11,1434.54,1438.89,1433.21,1129464320
2007-03-26,1437.5,1436.11,1437.65,1423.28,1198152704
2007-03-27,1428.61,1437.49,1437.49,1425.54,1158875776
2007-03-28,1417.23,1428.35,1428.35,1414.07,1291448960
2007-03-29,1422.53,1417.17,1426.24,1413.27,1247438208
2007-03-30,1420.86,1422.52,1429.22,1408.9,1282621568
2007-04-02,1424.55,1420.83,1425.49,1416.37,1243934336
2007-04-03,1437.77,1424.27,1440.57,1424.27,1241299712
2007-04-04,1439.37,1437.75,1440.16,1435.08,1105318784
2007-04-05,1443.76,1438.94,1444.88,1436.67,986008448
2007-04-06,1443.76,1438.94,1444.88,1436.67,986008448
2007-04-09,1444.61,1443.77,1448.1,1443.28,1029822592
2007-04-10,1448.39,1444.58,1448.73,1443.99,1078196992
2007-04-11,1438.87,1448.23,1448.39,1436.15,1276427776
2007-04-12,1447.8,1438.87,1448.02,1433.91,1208053120
2007-04-13,1452.85,1447.8,1453.11,1444.15,1221698560
2007-04-16,1468.47,1452.84,1468.62,1452.84,1248620800
2007-04-17,1471.48,1468.47,1474.35,1467.15,1328150656
2007-04-18,1472.5,1471.47,1476.57,1466.41,1462612096
2007-04-19,1470.73,1472.48,1474.23,1464.47,1416860160
2007-04-20,1484.35,1470.69,1484.74,1470.69,1792033664
2007-04-23,1480.93,1483.62,1487.32,1480.19,1234114816
2007-04-24,1480.41,1481.39,1483.82,1473.74,1438375424
2007-04-25,1495.42,1480.28,1496.59,1480.28,1569487744
2007-04-26,1494.25,1494.88,1498.02,1491.17,1478151040
2007-04-27,1494.07,1494.21,1497.32,1488.67,1280497152
2007-04-30,1482.37,1494.75,1497.16,1482.29,1357114624
2007-05-01,1486.3,1483,1487.27,1476.7,1468146944
2007-05-02,1495.92,1486.13,1499.1,1486.13,1293422080
2007-05-03,1502.39,1495.56,1503.34,1495.56,1274037760
2007-05-04,1505.62,1502.35,1510.34,1501.8,1426455040
2007-05-07,1509.48,1505.57,1511,1505.54,1032353920
2007-05-08,1507.72,1509.36,1509.36,1500.66,1198971136
2007-05-09,1512.58,1507.32,1513.8,1503.77,1302202368
2007-05-10,1491.47,1512.33,1512.33,1491.42,1267606400
2007-05-11,1505.85,1491.47,1506.24,1491.47,1124564224
2007-05-14,1503.15,1505.76,1510.9,1498.34,1163143808
2007-05-15,1501.19,1503.11,1514.83,1500.43,1375553152
2007-05-16,1514.14,1500.75,1514.15,1500.75,1272354432
2007-05-17,1512.75,1514.01,1517.14,1509.29,1190771968
2007-05-18,1522.75,1512.74,1522.75,1512.74,1407663488
2007-05-21,1525.1,1522.75,1529.87,1522.71,1245364224
2007-05-22,1524.12,1525.1,1529.24,1522.05,1136863744
2007-05-23,1522.28,1524.09,1532.43,1521.9,1271097600
2007-05-24,1507.51,1522.1,1529.31,1505.18,1478307456
2007-05-25,1515.73,1507.5,1517.41,1507.5,984465088
2007-05-28,1515.73,1507.5,1517.41,1507.5,984465088
2007-05-29,1518.11,1515.55,1521.8,1512.02,1170218880
2007-05-30,1530.23,1517.6,1530.23,1510.06,1276935168
2007-05-31,1530.62,1530.19,1535.56,1528.26,1480732160
2007-06-01,1536.34,1530.62,1540.56,1530.62,1165725184
2007-06-04,1539.18,1536.28,1540.53,1532.31,1134302336
2007-06-05,1530.95,1539.12,1539.12,1525.62,1364888064
2007-06-06,1517.38,1530.57,1530.57,1514.13,1290887040
2007-06-07,1490.72,1517.36,1517.36,1490.37,1622381440
2007-06-08,1507.67,1490.71,1507.76,1487.41,1327756672
2007-06-11,1509.12,1507.64,1515.53,1503.35,1082685952
2007-06-12,1493,1509.12,1511.33,1492.97,1329204992
2007-06-13,1515.67,1492.65,1515.7,1492.65,1350378496
2007-06-14,1522.97,1515.58,1526.45,1515.58,1191765760
2007-06-15,1532.91,1522.97,1538.71,1522.97,1799461632
2007-06-18,1531.05,1532.9,1535.44,1529.31,1028764032
2007-06-19,1533.7,1531.02,1535.85,1525.67,1216388608
2007-06-20,1512.84,1533.68,1537.32,1512.36,1362247680
2007-06-21,1522.19,1512.5,1522.9,1504.75,1357428480
2007-06-22,1502.56,1522.19,1522.19,1500.74,1940117760
2007-06-25,1497.74,1502.56,1514.29,1492.68,1390783232
2007-06-26,1492.89,1497.68,1506.12,1490.54,1396547712
2007-06-27,1506.35,1492.62,1506.8,1484.18,1408473728
2007-06-28,1505.71,1506.32,1514.84,1503.41,1239506048
2007-06-29,1503.35,1505.7,1517.53,1493.61,1422759808
2007-07-02,1519.43,1504.66,1519.45,1504.66,1100429312
2007-07-03,1524.87,1519.12,1526.01,1519.12,620879936
2007-07-04,1524.87,1519.12,1526.01,1519.12,620879936
2007-07-05,1525.4,1524.86,1526.57,1517.72,1159220608
2007-07-06,1530.44,1524.96,1532.4,1520.47,1004520256
2007-07-09,1531.85,1530.43,1534.26,1527.45,1134827904
2007-07-10,1510.12,1531.85,1531.85,1510.01,1439989888
2007-07-11,1518.76,1509.93,1519.34,1506.1,1260393472
2007-07-12,1547.7,1518.74,1547.92,1518.74,1462209536
2007-07-13,1552.5,1547.68,1555.1,1544.85,1099812608
2007-07-16,1549.52,1552.5,1555.9,1546.69,1091407104
2007-07-17,1549.37,1549.52,1555.32,1547.74,1303409664
2007-07-18,1546.17,1549.2,1549.2,1533.67,1537329408
2007-07-19,1553.08,1546.13,1555.2,1546.13,1366867456
2007-07-20,1534.1,1553.19,1553.19,1529.2,1765893120
2007-07-23,1541.57,1534.06,1547.23,1534.06,1260765184
2007-07-24,1511.04,1541.57,1541.57,1508.62,1661865984
2007-07-25,1518.09,1511.03,1524.31,1503.73,1635219968
2007-07-26,1482.66,1518.09,1518.09,1465.3,2284478720
2007-07-27,1458.95,1482.44,1488.53,1458.95,1853579008
2007-07-30,1473.91,1458.93,1477.88,1454.32,1651901312
2007-07-31,1455.28,1473.9,1488.3,1454.25,1814656768
2007-08-01,1465.81,1455.18,1468.38,1439.59,1977394176
2007-08-02,1472.2,1465.46,1476.43,1460.58,1552864896
2007-08-03,1433.06,1472.18,1473.23,1432.8,1731168256
2007-08-06,1467.67,1433.04,1467.67,1427.39,1805754112
2007-08-07,1476.71,1467.62,1488.3,1455.8,1780580736
2007-08-08,1497.48,1476.22,1503.89,1476.22,1956616320
2007-08-09,1453.09,1497.21,1497.21,1453.09,2126328320
2007-08-10,1453.64,1453.09,1462.02,1429.74,1969629440
2007-08-13,1452.92,1453.42,1466.29,1451.54,1368345600
2007-08-14,1426.54,1452.87,1456.74,1426.2,1451686272
2007-08-15,1406.7,1426.15,1440.78,1404.36,1607395072
2007-08-16,1411.27,1406.64,1415.97,1370.6,2415899136
2007-08-17,1445.94,1411.26,1450.33,1411.26,2074679552
2007-08-20,1445.55,1445.94,1451.75,1430.54,1236100224
2007-08-21,1447.12,1445.55,1455.32,1439.76,1146221312
2007-08-22,1464.07,1447.03,1464.86,1447.03,1185098368
2007-08-23,1462.5,1464.05,1472.06,1453.88,1133704576
2007-08-24,1479.37,1462.34,1479.4,1460.54,983383872
2007-08-27,1466.79,1479.36,1479.36,1465.98,888001280
2007-08-28,1432.36,1466.72,1466.72,1432.01,1198894848
2007-08-29,1463.76,1432.01,1463.76,1432.01,1166350208
2007-08-30,1457.64,1463.67,1468.43,1451.25,1109667456
2007-08-31,1473.99,1457.61,1481.47,1457.61,1190817536
2007-09-03,1473.99,1457.61,1481.47,1457.61,1190817536
2007-09-04,1489.42,1473.96,1496.4,1472.15,1224140800
2007-09-05,1472.29,1488.76,1488.76,1466.34,1202947712
2007-09-06,1478.55,1472.03,1481.49,1467.41,1081805696
2007-09-07,1453.55,1478.55,1478.55,1449.07,1257317504
2007-09-10,1451.7,1453.5,1462.25,1439.29,1135353216
2007-09-11,1471.49,1451.69,1472.48,1451.69,1110682752
2007-09-12,1471.56,1471.1,1479.5,1465.75,1122754304
2007-09-13,1483.95,1471.47,1489.58,1471.47,1078499840
2007-09-14,1484.25,1483.95,1485.99,1473.18,1045467008
2007-09-17,1476.65,1484.24,1484.24,1471.82,921057984
2007-09-18,1519.78,1476.63,1519.89,1476.63,1422416384
2007-09-19,1529.03,1519.75,1538.74,1519.75,1410766720
2007-09-20,1518.75,1528.69,1529.14,1516.42,1080572928
2007-09-21,1525.75,1518.75,1530.89,1518.75,1933688704
2007-09-24,1517.73,1525.75,1530.18,1516.15,1180554752
2007-09-25,1517.21,1516.34,1518.27,1507.13,1148576768
2007-09-26,1525.42,1518.62,1529.39,1518.62,1128190464
2007-09-27,1531.38,1527.32,1532.46,1525.81,936765952
2007-09-28,1526.75,1531.24,1533.74,1521.99,1049783616
2007-10-01,1547.04,1527.29,1549.02,1527.25,1130191232
2007-10-02,1546.63,1546.96,1548.01,1540.37,982413312
2007-10-03,1539.6,1545.8,1545.84,1536.34,1009720320
2007-10-04,1542.84,1539.91,1544.02,1537.63,855705856
2007-10-05,1557.59,1543.84,1561.91,1543.84,1007119232
2007-10-08,1552.58,1556.51,1556.51,1549,719992064
2007-10-09,1565.15,1553.18,1565.26,1551.82,993738112
2007-10-10,1562.47,1564.98,1565.42,1555.46,921196800
2007-10-11,1554.41,1564.72,1576.09,1546.72,1266555264
2007-10-12,1561.8,1555.41,1563.03,1554.09,924116800
2007-10-15,1548.71,1562.25,1564.74,1540.81,1091079808
2007-10-16,1538.53,1547.81,1547.81,1536.29,1155614208
2007-10-17,1541.24,1544.44,1550.66,1526.01,1322309888
2007-10-18,1540.08,1539.29,1542.79,1531.76,1105201920
2007-10-19,1500.63,1540,1540,1500.26,1635536128
2007-10-22,1506.33,1497.79,1508.06,1490.4,1151970688
2007-10-23,1519.59,1509.3,1520.01,1503.61,1155404288
2007-10-24,1515.88,1516.61,1517.23,1489.56,1434985472
2007-10-25,1514.4,1516.15,1523.24,1500.46,1473830784
2007-10-26,1535.28,1522.17,1535.53,1520.18,1304853504
2007-10-29,1540.98,1536.92,1544.67,1536.43,1071584448
2007-10-30,1531.02,1539.42,1539.42,1529.55,1013908224
2007-10-31,1549.38,1532.15,1552.76,1529.4,1326489728
2007-11-01,1508.44,1545.79,1545.79,1506.66,1427452928
2007-11-02,1509.65,1511.07,1513.15,1492.53,1408292864
2007-11-05,1502.17,1505.61,1510.84,1489.95,1262138496
2007-11-06,1520.27,1505.33,1520.77,1499.07,1308486144
2007-11-07,1475.62,1515.46,1515.46,1475.04,1446403584
2007-11-08,1474.77,1475.27,1482.5,1450.31,1938839296
2007-11-09,1453.7,1467.59,1474.09,1448.51,1640669184
2007-11-12,1439.18,1453.66,1464.94,1438.53,1521649408
2007-11-13,1481.05,1441.35,1481.37,1441.35,1491506944
2007-11-14,1470.58,1483.4,1492.14,1466.47,1406243328
2007-11-15,1451.15,1468.04,1472.67,1443.49,1284332032
2007-11-16,1458.74,1453.09,1462.18,1443.99,1584823552
2007-11-19,1433.27,1456.7,1456.7,1430.42,1408680064
2007-11-20,1439.7,1434.51,1452.64,1419.28,1615145728
2007-11-21,1416.77,1434.71,1436.4,1415.64,1371812224
2007-11-22,1416.77,1434.71,1436.4,1415.64,1371812224
2007-11-23,1440.7,1417.62,1440.86,1417.62,575388480
2007-11-26,1407.21,1440.74,1446.09,1406.1,1289307648
2007-11-27,1428.23,1409.59,1429.49,1407.43,1433891968
2007-11-28,1469.02,1432.95,1471.62,1432.95,1492679296
2007-11-29,1469.72,1467.41,1473.81,1458.36,1164852608
2007-11-30,1481.14,1471.83,1488.94,1470.89,1632925568
2007-12-03,1472.42,1479.63,1481.16,1470.08,1109852544
2007-12-04,1462.79,1471.34,1471.34,1460.66,1085715328
2007-12-05,1485.01,1465.22,1486.09,1465.22,1275984128
2007-12-06,1507.35,1484.59,1508.02,1482.19,1098788096
2007-12-07,1504.66,1508.6,1510.63,1502.66,961842688
2007-12-10,1515.96,1505.11,1518.27,1504.96,977980608
2007-12-11,1477.65,1516.68,1523.57,1475.99,1354079488
2007-12-12,1486.59,1487.58,1511.96,1468.23,1513734656
2007-12-13,1488.41,1483.27,1489.4,1469.21,1262936960
2007-12-14,1467.95,1486.19,1486.67,1467.78,1126483584
2007-12-17,1445.9,1465.05,1465.05,1445.43,1200436480
2007-12-18,1454.98,1445.92,1460.16,1435.65,1215855872
2007-12-19,1453,1454.7,1464.42,1445.31,1126408192
2007-12-20,1460.12,1456.42,1461.53,1447.22,1101109120
2007-12-21,1484.46,1463.19,1485.4,1463.19,1937097728
2007-12-24,1496.45,1484.55,1497.63,1484.55,431044480
2007-12-25,1496.45,1484.55,1497.63,1484.55,431044480
2007-12-26,1497.66,1495.12,1498.85,1488.2,621716288
2007-12-27,1476.37,1495.05,1495.05,1475.86,749983552
2007-12-28,1478.49,1479.83,1488.01,1471.7,779030080
2007-12-31,1468.36,1475.25,1475.83,1465.13,849330624
2008-01-01,1468.36,1475.25,1475.83,1465.13,849330624
2008-01-02,1447.16,1467.97,1471.77,1442.07,1248723200
2008-01-03,1447.16,1447.55,1456.8,1443.73,1093171072
2008-01-04,1411.63,1444.01,1444.01,1411.19,1466068736
2008-01-07,1416.18,1414.07,1423.87,1403.45,1507873024
2008-01-08,1390.19,1415.71,1430.28,1388.3,1656082816
2008-01-09,1409.13,1390.25,1409.19,1378.7,1804645632
2008-01-10,1420.33,1406.78,1429.09,1395.31,1788323712
2008-01-11,1401.02,1419.91,1419.91,1394.83,1584654464
2008-01-14,1416.25,1402.91,1417.89,1402.91,1260171008
2008-01-15,1380.95,1411.88,1411.88,1380.6,1611564416
2008-01-16,1373.2,1377.41,1391.99,1364.27,2000853888
2008-01-17,1333.25,1374.79,1377.72,1330.67,1946746240
2008-01-18,1325.19,1333.9,1350.28,1312.51,2245564928
2008-01-21,1325.19,1333.9,1350.28,1312.51,2245564928
2008-01-22,1310.5,1312.94,1322.09,1274.29,2356692224
2008-01-23,1338.6,1310.41,1339.09,1270.05,2558623488
2008-01-24,1352.07,1340.13,1355.15,1334.31,1951046784
2008-01-25,1330.61,1357.32,1368.56,1327.5,1757352320
2008-01-28,1353.97,1330.7,1353.97,1322.26,1376848000
2008-01-29,1362.3,1355.94,1364.93,1350.19,1398874880
2008-01-30,1355.81,1362.22,1385.86,1352.95,1679395584
2008-01-31,1378.55,1351.98,1385.62,1334.08,1969021824
2008-02-01,1395.41,1378.6,1396.02,1375.93,2051113600
2008-02-04,1380.82,1395.38,1395.38,1379.69,1306226048
2008-02-05,1336.64,1380.28,1380.28,1336.64,1551902592
2008-02-06,1326.45,1339.48,1351.96,1324.34,1475338496
2008-02-07,1336.91,1324.01,1347.16,1316.75,1683976320
2008-02-08,1331.29,1336.88,1341.22,1321.06,1345300352
2008-02-11,1339.13,1331.92,1341.4,1320.32,1277476352
2008-02-12,1348.86,1340.55,1362.1,1339.36,1315136384
2008-02-13,1367.21,1353.12,1369.23,1350.78,1256276224
2008-02-14,1348.86,1367.33,1368.16,1347.31,1221202432
2008-02-15,1350,1347.52,1350,1338.13,1329572992
2008-02-18,1350,1347.52,1350,1338.13,1329572992
2008-02-19,1348.78,1355.86,1367.28,1345.05,1198302080
2008-02-20,1360.03,1348.39,1363.71,1336.55,1271697664
2008-02-21,1342.53,1362.21,1367.94,1339.34,1253844992
2008-02-22,1353.11,1344.22,1354.3,1327.04,1279144320
2008-02-25,1371.8,1352.75,1374.36,1346.03,1331920128
2008-02-26,1381.29,1371.76,1387.34,1363.29,1324188544
2008-02-27,1380.02,1378.95,1388.34,1372,1244207488
2008-02-28,1367.68,1378.16,1378.16,1363.16,1234600448
2008-02-29,1330.63,1364.07,1364.07,1325.42,1591827840
2008-03-03,1331.34,1330.45,1335.13,1320.04,1304284032
2008-03-04,1326.75,1329.58,1331.03,1307.39,1602733824
2008-03-05,1333.7,1327.69,1344.19,1320.22,1439508480
2008-03-06,1304.34,1332.2,1332.2,1303.42,1388956032
2008-03-07,1293.37,1301.53,1313.24,1282.43,1503127808
2008-03-10,1273.37,1293.16,1295.01,1272.66,1375891840
2008-03-11,1320.65,1274.4,1320.65,1274.4,1685649280
2008-03-12,1308.77,1321.13,1333.26,1307.86,1323539200
2008-03-13,1315.48,1305.26,1321.68,1282.11,1651395200
2008-03-14,1288.14,1316.05,1321.47,1274.86,1744820992
2008-03-17,1276.6,1283.21,1287.5,1256.98,1785103360
2008-03-18,1330.74,1277.16,1330.74,1277.16,1736810240
2008-03-19,1298.42,1330.97,1341.51,1298.42,1600209792
2008-03-20,1329.51,1299.67,1330.67,1295.22,2164867072
2008-03-21,1329.51,1299.67,1330.67,1295.22,2164867072
2008-03-24,1349.88,1330.29,1359.68,1330.29,1293808000
2008-03-25,1352.98,1349.07,1357.47,1341.21,1219159168
2008-03-26,1341.13,1352.45,1352.45,1336.41,1213426304
2008-03-27,1325.76,1340.34,1345.62,1325.66,1231520512
2008-03-28,1315.22,1327.02,1334.87,1312.95,1146930432
2008-03-31,1322.7,1315.92,1328.52,1312.81,1285013504
2008-04-01,1370.18,1326.41,1370.18,1326.41,1426818048
2008-04-02,1367.53,1369.96,1377.95,1361.55,1199503232
2008-04-03,1369.31,1365.69,1375.66,1358.68,1028007616
2008-04-04,1370.4,1369.85,1380.91,1362.83,1034980992
2008-04-07,1372.54,1373.69,1386.74,1369.02,1048235136
2008-04-08,1365.54,1370.16,1370.16,1360.62,1016550016
2008-04-09,1354.49,1365.5,1368.39,1349.97,1048001408
2008-04-10,1360.55,1355.37,1367.24,1350.11,1161228416
2008-04-11,1332.83,1357.98,1357.98,1331.21,1127899648
2008-04-14,1328.32,1332.2,1335.64,1326.16,962857664
2008-04-15,1334.43,1331.72,1337.72,1324.35,1024643392
2008-04-16,1364.71,1337.02,1365.49,1337.02,1233333760
2008-04-17,1365.56,1363.37,1368.6,1357.25,1028499648
2008-04-18,1390.33,1369,1395.9,1369,1353862528
2008-04-21,1388.17,1387.72,1390.23,1379.25,967742080
2008-04-22,1375.94,1386.43,1386.43,1369.84,1094397440
2008-04-23,1379.93,1378.4,1387.87,1372.24,1208786816
2008-04-24,1388.82,1380.52,1397.72,1371.09,1286679680
2008-04-25,1397.84,1387.88,1399.11,1379.98,1127989120
2008-04-28,1396.37,1397.96,1402.9,1394.4,1009916288
2008-04-29,1390.94,1395.61,1397,1386.7,1034216384
2008-04-30,1385.59,1391.22,1404.57,1384.25,1247161088
2008-05-01,1409.34,1385.97,1410.07,1383.07,1250635136
2008-05-02,1413.9,1409.16,1422.72,1406.25,1147289600
2008-05-05,1407.49,1412.77,1415.7,1404.37,1196528256
2008-05-06,1418.26,1405.6,1421.57,1397.1,1206197760
2008-05-07,1392.57,1417.49,1419.54,1391.16,1159022464
2008-05-08,1397.68,1394.29,1402.35,1389.39,1035769088
2008-05-09,1388.28,1394.9,1394.9,1384.11,888157312
2008-05-12,1403.58,1389.4,1404.06,1386.2,887298752
2008-05-13,1403.04,1404.4,1406.3,1396.26,1092082304
2008-05-14,1408.66,1405.65,1420.19,1405.65,1068208000
2008-05-15,1423.57,1408.36,1424.4,1406.87,1096060800
2008-05-16,1425.35,1423.89,1425.82,1414.35,1227746432
2008-05-19,1426.63,1425.28,1440.24,1421.63,1009606400
2008-05-20,1413.4,1424.49,1424.49,1409.09,1093244416
2008-05-21,1390.71,1414.06,1419.12,1388.81,1187332480
2008-05-22,1394.35,1390.83,1399.07,1390.23,1006956032
2008-05-23,1375.93,1392.2,1392.2,1373.72,955946688
2008-05-26,1375.93,1392.2,1392.2,1373.72,955946688
2008-05-27,1385.35,1375.97,1387.4,1373.07,955438208
2008-05-28,1390.84,1386.54,1391.25,1378.16,1007454464
2008-05-29,1398.26,1390.5,1406.32,1388.59,1003663168
2008-05-30,1400.38,1398.36,1404.46,1398.08,1115446144
2008-06-02,1385.67,1399.62,1399.62,1377.79,996711680
2008-06-03,1377.65,1386.42,1393.12,1370.12,1166345984
2008-06-04,1377.2,1376.26,1388.18,1371.74,1147300096
2008-06-05,1404.05,1377.48,1404.05,1377.48,1091025664
