Dates,MID Index_Last,MID Index_Open,MID Index_High,MID Index_Low,MID Index_Volume
1998-05-29,358.15,358.52,360.25,358,134701104
1998-06-01,354.57,358.15,358.15,353.76,123868496
1998-06-02,355.27,354.57,356.59,353.97,138625600
1998-06-03,353.69,355.27,357.53,353.57,133628896
1998-06-04,356.96,353.69,356.99,353.69,141120992
1998-06-05,359.66,356.96,359.73,356.81,135807008
1998-06-08,360.86,359.66,361.62,359.66,121211696
1998-06-09,362.01,360.86,362.91,360.33,125339600
1998-06-10,357.98,362.01,362.01,357.64,134697792
1998-06-11,353.67,357.98,358.28,352.77,133438304
1998-06-12,352.01,353.67,353.71,347.28,145314304
1998-06-15,344.93,352.01,352.01,344.92,123175600
1998-06-16,348.71,344.93,348.82,344.93,144607808
1998-06-17,352.92,348.81,354.45,348.81,165122208
1998-06-18,350.26,352.92,352.92,349.88,141180192
1998-06-19,348.72,350.26,350.47,347.69,163345104
1998-06-22,352.35,348.72,352.57,348.72,128953000
1998-06-23,355.71,352.35,355.86,352.35,144425408
1998-06-24,357.48,355.71,357.92,355.22,152104304
1998-06-25,356.97,357.48,359.96,356.63,151208192
1998-06-26,357.49,356.97,357.96,356.25,107045696
1998-06-29,360.57,357.49,361.36,357.49,120268304
1998-06-30,360.08,360.57,361.44,359.43,180985600
1998-07-01,365.66,360.08,365.66,360.08,172956400
1998-07-02,365.42,365.66,366.32,365.07,124126200
1998-07-03,365.42,365.66,366.32,365.07,124126200
1998-07-06,366.48,365.42,366.59,364.85,129549800
1998-07-07,366.56,366.48,367.22,365.95,146825792
1998-07-08,369.61,366.56,369.62,366.33,152584000
1998-07-09,369.64,369.61,370.26,368.65,147384496
1998-07-10,368.86,369.64,369.88,367.42,118634600
1998-07-13,368.64,368.86,369.11,367.77,122645600
1998-07-14,369.83,368.64,370.7,368.56,137790896
1998-07-15,372.19,369.83,372.19,369.83,157637696
1998-07-16,374.23,372.19,374.23,370.48,154867808
1998-07-17,374.7,374.23,374.92,373.81,123706200
1998-07-20,375.14,374.7,375.15,373.62,135918208
1998-07-21,368.45,375.14,375.84,368.18,150527808
1998-07-22,364.94,368.45,368.45,362.38,207111904
1998-07-23,357.91,364.94,365.53,357.91,174340800
1998-07-24,355.12,357.91,360.05,352.25,163830800
1998-07-27,354.07,355.12,355.12,349.25,142215808
1998-07-28,347.28,354.07,354.15,347.27,159075104
1998-07-29,346.07,347.28,350.44,346.02,145372192
1998-07-30,352.45,346.07,352.5,346.07,161245600
1998-07-31,345.76,352.45,353.58,345.76,142887808
1998-08-03,343.29,345.76,346.3,342.53,140208800
1998-08-04,332.27,343.29,345.21,332.24,203821600
1998-08-05,329.17,332.25,333.73,325.36,199007904
1998-08-06,334.99,329.17,335.01,328.03,164615504
1998-08-07,340.84,334.99,343.1,334.99,164626592
1998-08-10,336.85,340.84,340.86,336.12,109857504
1998-08-11,328.22,336.85,336.85,325.43,148719296
1998-08-12,335.08,328.22,335.98,328.22,149808992
1998-08-13,331.74,335.08,336.16,330.86,152452000
1998-08-14,329.85,331.74,335.03,328.79,134884400
1998-08-17,331.88,329.85,332.15,328.37,125852000
1998-08-18,338.46,331.88,338.66,331.87,147625792
1998-08-19,335.77,338.46,340.2,334.6,143736608
1998-08-20,332.59,335.77,335.77,332.46,129425696
1998-08-21,327.18,332.59,332.59,321.02,155542896
1998-08-24,326.33,327.18,330.38,325.68,124884600
1998-08-25,325.42,326.33,329.51,324.02,138762096
1998-08-26,318.78,325.42,325.42,317.4,148283392
1998-08-27,304.95,318.78,318.78,304.03,211196000
1998-08-28,299.86,304.95,307.25,297.79,185255808
1998-08-31,281.1,299.87,302.02,281.1,192942800
1998-09-01,290.25,281.1,290.76,277.56,264049200
1998-09-02,293.92,290.25,297.96,290.25,198835200
1998-09-03,290.51,293.92,293.92,288.31,165782496
1998-09-04,291.65,290.51,293.03,287.17,143918400
1998-09-07,291.65,290.51,293.03,287.17,143918400
1998-09-08,305.21,291.65,305.21,291.65,188718496
1998-09-09,299.18,305.21,305.46,299.17,150496096
1998-09-10,293.25,299.18,299.18,290.62,179988800
1998-09-11,300.31,293.25,300.32,292.78,166457408
1998-09-14,306.74,300.31,308.54,300.31,144398704
1998-09-15,308.5,306.74,308.5,304.81,141583200
1998-09-16,311.8,308.5,312.38,308.5,148427696
1998-09-17,305.5,311.8,311.8,302.76,149530208
1998-09-18,307.86,305.5,307.86,305.12,158251504
1998-09-21,307.36,307.86,307.86,300.83,140523296
1998-09-22,309.97,307.36,310.57,307.36,175374400
1998-09-23,318.65,309.97,318.76,309.97,197304400
1998-09-24,312.54,318.65,318.68,312.19,169490096
1998-09-25,312.51,312.54,313.36,308.54,148949504
1998-09-28,314.84,312.51,317.58,312.51,146002496
1998-09-29,313,314.84,315.19,311.41,160777104
1998-09-30,307.02,313,313,306.12,218408304
1998-10-01,296.29,307.03,307.03,294.68,204257296
1998-10-02,299.39,296.29,299.51,291.77,188253696
1998-10-05,289.63,299.39,299.39,286.92,186745504
1998-10-06,289.31,289.63,295.61,286.05,231527200
1998-10-07,285.31,289.31,289.84,280.8,212805600
1998-10-08,275.93,285.31,285.31,268.66,220321600
1998-10-09,283.63,275.93,283.64,275.93,213035296
1998-10-12,290.51,283.63,292.92,283.63,177259392
1998-10-13,287.14,290.51,290.51,286.18,138811904
1998-10-14,293.24,287.14,294.04,286.28,171298096
1998-10-15,305.41,293.24,305.42,292.68,191480096
1998-10-16,310.31,305.42,310.67,305.42,223199296
1998-10-19,314.94,310.31,315.63,309.64,186718800
1998-10-20,316.86,314.94,323.38,314.94,240036608
1998-10-21,316.76,316.86,317.45,313.36,172198304
1998-10-22,320.18,316.76,320.81,315.85,188654400
1998-10-23,318.74,320.18,321.1,318.67,168176304
1998-10-26,322.62,318.74,322.85,318.33,164411104
1998-10-27,322.06,322.62,326.98,320.8,193227504
1998-10-28,323.96,322.06,323.96,319.27,166897104
1998-10-29,328.04,323.96,328.05,323.71,190598208
1998-10-30,334.05,328.04,334.21,328.04,198061408
1998-11-02,342.02,334.05,342.02,334.05,199505296
1998-11-03,340.31,342.01,342.01,339.08,178202800
1998-11-04,346.97,340.31,347.32,340.31,207290096
1998-11-05,349.46,346.97,350.1,344.74,178084704
1998-11-06,351.96,349.46,351.96,348.96,158243296
1998-11-09,349.05,351.96,352.06,347.57,143805792
1998-11-10,347.05,349.05,349.05,346.02,148283392
1998-11-11,344.82,347.09,349.5,344.19,164703904
1998-11-12,345.52,344.82,346.05,343.29,148858000
1998-11-13,345.67,345.52,347.19,345.39,135970592
1998-11-16,346.74,345.67,348.22,344.67,136441600
1998-11-17,348.77,346.74,349.33,343.29,156081504
1998-11-18,351.49,348.77,351.5,348.19,163311504
1998-11-19,353.47,351.49,354.04,351.49,176169904
1998-11-20,353.57,353.47,355.3,352.33,159628608
1998-11-23,357.22,353.57,358.77,353.57,177802592
1998-11-24,355.86,357.22,359.46,355.69,168897904
1998-11-25,357.59,355.86,357.59,355.37,129039600
1998-11-26,357.59,355.86,357.59,355.37,129039600
1998-11-27,359.74,357.59,359.74,357.59,56299900
1998-11-30,350.35,359.74,359.83,350.35,164299904
1998-12-01,352.03,350.35,352.03,346.14,187790896
1998-12-02,352.89,352.03,353.19,349.2,172125200
1998-12-03,350.91,352.89,355.5,350.8,202995200
1998-12-04,355.54,350.91,355.54,350.91,177719904
1998-12-07,360.68,355.54,360.68,355.54,174545296
1998-12-08,358.93,360.68,361.84,357.42,169968800
1998-12-09,359.02,358.93,360.03,357.41,162601792
1998-12-10,352.21,359.02,359.13,352.12,160909200
1998-12-11,350.85,352.21,352.58,349.36,148933696
1998-12-14,344.12,350.85,350.85,343.46,163331808
1998-12-15,347.26,344.12,347.31,344.12,178426800
1998-12-16,347.95,347.25,349.49,346.93,177087200
1998-12-17,353.37,347.95,353.43,347.95,173573104
1998-12-18,354.39,353.37,355.55,352.07,192328704
1998-12-21,361.04,354.39,361.04,354.39,178820608
1998-12-22,359.27,361.04,361.23,357.19,169773104
1998-12-23,366.28,359.27,366.41,359.27,197244096
1998-12-24,367.01,366.28,367.15,365.32,62634100
1998-12-25,367.01,366.28,367.15,365.32,62634100
1998-12-28,372.02,367.01,373.39,367.01,133157200
1998-12-29,373.39,372.02,373.4,368.94,147933904
1998-12-30,377.54,373.39,377.54,371.4,168843904
1998-12-31,392.31,377.54,392.31,377.25,229430096
1999-01-01,392.31,377.54,392.31,377.25,229430096
1999-01-04,389.04,392.31,392.35,387.32,205694800
1999-01-05,390.38,389.04,390.38,387.31,189036000
1999-01-06,395.13,390.38,395.14,390.38,245753696
1999-01-07,391.84,395.13,395.13,389.35,227134704
1999-01-08,391.16,391.84,393.89,388.46,208022208
1999-01-11,388.14,391.16,391.58,386.64,172580192
1999-01-12,384.35,388.14,388.18,383.54,177420304
1999-01-13,382.89,384.35,385.39,374.69,197934704
1999-01-14,377.93,382.89,384.47,377.88,150755696
1999-01-15,383.91,377.93,387.42,377.93,175198800
1999-01-18,383.91,377.93,387.42,377.93,175198800
1999-01-19,385.65,383.91,387.34,382.01,174876992
1999-01-20,382.81,385.65,388.39,382.76,225786496
1999-01-21,377.36,382.81,382.81,376.18,193660096
1999-01-22,376.25,377.36,377.51,373.88,169632304
1999-01-25,375.89,376.25,377.4,373.75,145759200
1999-01-26,377.39,375.89,377.44,375.68,173354896
1999-01-27,374.67,377.39,379.28,374.61,192704192
1999-01-28,377.85,374.67,378.4,374.67,205132496
1999-01-29,376.7,377.85,379.52,376.29,212965600
1999-02-01,377.75,376.7,379.13,376.7,191613504
1999-02-02,373.82,377.75,377.75,370.95,197472096
1999-02-03,378.85,373.82,378.85,373.05,204059296
1999-02-04,372.25,378.85,379.04,372.16,176789600
1999-02-05,367.23,372.25,372.92,366.32,191447104
1999-02-08,368.97,367.22,370.49,366.49,156613504
1999-02-09,361.92,368.97,369.23,361.5,179711504
1999-02-10,358.76,361.92,363.07,357.58,174141408
1999-02-11,367.09,358.76,367.09,358.76,186536704
1999-02-12,359.95,367.09,367.09,359.94,139144704
1999-02-15,359.95,367.09,367.09,359.94,139144704
1999-02-16,360.44,359.95,365.14,359.45,145775696
1999-02-17,355.16,360.44,361.11,354.44,169447200
1999-02-18,357.97,355.16,358.29,354.6,183410592
1999-02-19,358.58,357.97,360.2,357.49,163548608
1999-02-22,364.95,358.58,364.95,357.21,171244704
1999-02-23,364.78,364.95,366.48,363.97,188784000
1999-02-24,361.47,364.78,366.95,361.47,185506896
1999-02-25,358.36,361.47,361.47,355.01,166634000
1999-02-26,356.5,358.36,358.88,354.8,190835504
1999-03-01,357.81,356.5,358.29,354.43,166476704
1999-03-02,359.82,357.81,363.01,357.81,179849600
1999-03-03,357.25,359.82,361.12,356.4,181945504
1999-03-04,361.78,357.25,361.79,357.25,186963008
1999-03-05,364.96,361.78,366.59,361.78,183361696
1999-03-08,367.43,364.96,367.43,364.96,173959392
1999-03-09,364.25,367.43,368.27,362.76,190049792
1999-03-10,365.5,364.25,365.66,363.68,199388000
1999-03-11,366.57,365.5,368.85,364.93,206059696
1999-03-12,364.1,366.57,367.84,362.81,171994208
1999-03-15,365.92,364.1,366.92,363.77,159359200
1999-03-16,366.74,365.92,367.21,365.28,181350096
1999-03-17,367.22,366.74,367.23,365.18,161588608
1999-03-18,369,367.22,369.03,366.6,215817504
1999-03-19,362.31,369,369,362.31,273501408
1999-03-22,360.8,362.31,363.76,359.82,192064096
1999-03-23,353.14,360.8,360.8,352.6,183288704
1999-03-24,357.83,353.14,357.83,352.35,189129792
1999-03-25,363.43,357.83,363.44,357.83,176911008
1999-03-26,363.05,363.42,365.12,362.06,174819104
1999-03-29,370,363.05,370.01,363.05,220129792
1999-03-30,364.57,370,370,364.57,177557296
1999-03-31,366.1,364.57,368.79,364.57,221041792
1999-04-01,366.68,366.1,367.93,364.94,167848192
1999-04-02,366.68,366.1,367.93,364.94,167848192
1999-04-05,369.89,366.68,369.89,366.68,187618000
1999-04-06,367.2,369.89,371.27,364.32,214104096
1999-04-07,362.46,367.2,367.89,361.57,263236896
1999-04-08,367.6,362.46,367.62,361.18,212195504
1999-04-09,368.96,367.6,369.16,366.17,194487808
1999-04-12,370.3,368.96,370.99,364.78,177572400
1999-04-13,371.92,370.3,374.79,370.3,237903104
1999-04-14,374.3,371.92,380.51,371.92,301452192
1999-04-15,377.66,374.3,377.67,372.87,264899504
1999-04-16,380.28,377.66,382,376.26,229215904
1999-04-19,377.12,380.28,387.12,376.8,268694688
1999-04-20,379.91,377.12,379.93,376.06,256181296
1999-04-21,386.73,379.91,386.74,379.91,286196704
1999-04-22,389.26,386.73,390.07,385.59,212918800
1999-04-23,389.9,389.26,390.33,386.16,187829408
1999-04-26,392.45,389.9,394.32,389.9,224909696
1999-04-27,393.21,392.45,395.28,389.89,232458208
1999-04-28,395.56,393.21,398.11,391.89,237122896
1999-04-29,397.86,395.56,397.99,393.76,221216704
1999-04-30,394.59,397.86,401.58,391.52,195278000
1999-05-03,400.83,394.59,400.83,394.59,172295504
1999-05-04,398.8,400.83,404.1,398.57,178958400
1999-05-05,400.83,398.8,400.83,392.74,184626704
1999-05-06,394.99,400.83,400.83,394.99,155532992
1999-05-07,398.74,394.99,399.24,394.99,171966800
1999-05-10,400.96,398.74,402.75,398.24,161426400
1999-05-11,405.18,400.96,405.18,400.96,184176304
1999-05-12,407.75,405.18,407.89,401.87,204567904
1999-05-13,409.63,407.75,413.23,407.75,193940000
1999-05-14,399.52,409.63,409.63,399.52,152182800
1999-05-17,399.33,399.52,399.57,393.84,147803808
1999-05-18,398.02,399.33,401.08,396.63,166856992
1999-05-19,403.7,398.02,403.71,398.02,187642496
1999-05-20,403.94,403.7,407.11,403.7,174356192
1999-05-21,403.01,403.94,406.25,402.87,143370208
1999-05-24,396.63,403.01,405.25,395.79,154965792
1999-05-25,391.47,396.63,398.35,390.04,179040304
1999-05-26,393.88,391.47,393.88,387.48,211051504
1999-05-27,393.76,393.88,394.17,390.17,169307808
1999-05-28,395.87,393.76,397.41,393.25,140819904
1999-05-31,395.87,393.76,397.41,393.25,140819904
1999-06-01,393.16,395.87,396.76,392.1,153923200
1999-06-02,396.47,393.16,396.54,389.87,174282304
1999-06-03,398.03,396.47,399.36,396.47,186712496
1999-06-04,403.65,398.03,403.65,398.03,164662400
1999-06-07,408.33,403.65,408.33,403.65,174304896
1999-06-08,401.46,408.33,408.86,401.46,158021600
1999-06-09,403.05,401.46,403.82,401.14,153814304
1999-06-10,400.91,403.05,403.05,398.33,144644608
1999-06-11,398.83,400.91,402.99,397.54,138975200
1999-06-14,396.07,398.83,400.34,396.07,137897600
1999-06-15,399.73,396.07,401.63,396.07,159817600
1999-06-16,405.96,399.73,406.01,399.73,184228896
1999-06-17,408.15,405.96,408.16,404.23,170262800
1999-06-18,407.49,408.15,408.15,405.63,212968800
1999-06-21,410.71,407.49,410.71,406.47,180784096
1999-06-22,408.38,410.71,412.73,408.38,187192496
1999-06-23,411.64,408.38,411.64,406.97,195805296
1999-06-24,404.01,411.64,411.64,404,159270096
1999-06-25,403.79,404.11,407.51,403.62,144465296
1999-06-28,408.52,403.79,408.56,403.79,149119008
1999-06-29,415.22,408.52,415.22,402.07,197774896
1999-06-30,416.7,415.22,419.24,413.2,258927808
1999-07-01,418.78,416.7,419.34,415.15,244692304
1999-07-02,419.82,418.78,419.96,418.23,137506496
1999-07-05,419.82,418.78,419.96,418.23,137506496
1999-07-06,420.44,419.82,423.53,419.82,185956000
1999-07-07,418.08,420.44,420.67,416.91,186860096
1999-07-08,420.04,418.08,420.76,417.42,186530096
1999-07-09,421.63,420.04,421.9,419.58,174097504
1999-07-12,421.6,421.63,423.61,420.54,169915296
1999-07-13,419.73,421.6,421.6,417.32,206634704
1999-07-14,423.92,419.73,423.93,419.73,200542496
1999-07-15,427.67,423.92,427.67,423.92,221860000
1999-07-16,427.82,427.67,428.65,426.45,188258496
1999-07-19,423.98,427.82,428.32,423.42,172454800
1999-07-20,416.01,423.98,423.98,415.72,200345600
1999-07-21,421.02,416.01,421.03,415.46,242315696
1999-07-22,417.26,421.02,421.02,413.49,216477904
1999-07-23,415.37,417.26,418.43,413.35,183438208
1999-07-26,408.24,415.37,415.37,408.24,139571392
1999-07-27,414.08,408.24,414.92,408.24,170464992
1999-07-28,412.06,414.08,414.54,410.4,161522896
1999-07-29,405.63,412.06,412.06,404.45,171276704
1999-07-30,407.46,405.63,409.21,405.63,202096608
1999-08-02,405.38,407.46,408.89,404.65,151137904
1999-08-03,401.19,405.38,406.57,399.62,181210400
1999-08-04,395.95,401.19,402.08,395.94,189556896
1999-08-05,398.1,395.96,398.11,391.27,194421696
1999-08-06,395.11,398.1,398.47,394.25,166863104
1999-08-09,394.7,395.11,396.53,394.24,141374208
1999-08-10,389.18,394.7,394.7,384.7,189879504
1999-08-11,396.18,389.18,396.18,389.18,189196496
1999-08-12,396.05,396.18,397.73,395.43,169486592
1999-08-13,401.35,396.05,401.48,396.05,180112992
1999-08-16,400.83,401.35,402.19,399.04,144476496
1999-08-17,402.66,400.83,403.78,399.52,170095808
1999-08-18,400.3,402.66,402.66,399.5,180352000
1999-08-19,398.43,400.3,400.3,395.68,152739600
1999-08-20,401.79,398.43,401.79,398.43,129048496
1999-08-23,406.43,401.79,406.43,401.79,156975104
1999-08-24,404.88,406.43,406.43,403.48,168013104
1999-08-25,404.9,404.88,405.84,401.79,174562304
1999-08-26,402.86,404.9,405.96,402.78,163450400
1999-08-27,398,402.86,403.97,398,134574208
1999-08-30,392.7,398,399.23,392.69,137944192
1999-08-31,393.08,392.7,395.44,391.1,169599504
1999-09-01,398.25,393.08,401.34,393.08,166283104
1999-09-02,394.76,398.25,398.25,390.63,149832992
1999-09-03,404.69,394.76,404.69,394.76,161430800
1999-09-06,404.69,394.76,404.69,394.76,161430800
1999-09-07,405.36,404.69,406.34,404.46,164568992
1999-09-08,401.82,405.36,405.36,401.56,171818704
1999-09-09,405.96,401.82,405.96,401.82,156706592
1999-09-10,408.47,405.96,409.35,405.96,178863104
1999-09-13,405.19,408.47,408.47,405.18,132659200
1999-09-14,405.31,405.19,405.35,402.49,176340096
1999-09-15,401.09,405.31,408.08,401.08,169296992
1999-09-16,397.11,401.09,401.13,394.13,198071504
1999-09-17,403.32,397.11,403.32,397.11,205710400
1999-09-20,400.02,403.32,404.03,399.79,141098704
1999-09-21,392.42,400.02,400.02,391.51,171456896
1999-09-22,393.96,392.42,394.22,390.85,201101792
1999-09-23,384.83,393.96,395.66,384.17,196336992
1999-09-24,382.43,384.83,386.12,378.98,202817600
1999-09-27,384.62,382.43,387.83,382.43,156388096
1999-09-28,380.83,384.62,384.63,375.63,182887296
1999-09-29,382.16,380.83,385.04,380.83,173420896
1999-09-30,380.59,382.16,383.7,378.44,260240704
1999-10-01,379.03,380.59,380.59,376.47,198306896
1999-10-04,385.54,379.03,385.54,379.03,168378000
1999-10-05,384.82,385.54,388.46,382.01,231256000
1999-10-06,389.86,384.82,389.89,384.82,203460400
1999-10-07,387.94,389.86,390.55,386.11,192066896
1999-10-08,385.07,387.94,387.94,382.19,203677104
1999-10-11,391.56,385.07,391.56,385.07,171089696
1999-10-12,384.84,391.56,391.87,384.52,197300000
1999-10-13,380.03,384.84,385.21,379.35,201113904
1999-10-14,380.63,380.03,385.3,376.64,188013696
1999-10-15,375.05,380.63,380.63,371.77,199805408
1999-10-18,369.5,375.05,375.44,366.05,186313296
1999-10-19,372.88,369.5,376.66,369.5,194981600
1999-10-20,377.51,372.88,377.51,371.6,201864000
1999-10-21,376.31,377.51,377.51,370.42,196456000
1999-10-22,382.85,376.31,384.26,376.31,217571104
1999-10-25,382.65,382.85,383.51,380.8,174658496
1999-10-26,379.14,382.65,384.47,378.97,202820896
1999-10-27,380.09,379.14,381.02,378.16,175114896
1999-10-28,391.2,380.09,391.2,380.09,224928896
1999-10-29,399.62,391.2,401.07,391.2,255105904
1999-11-01,400,399.62,401.81,399.09,182832192
1999-11-02,401.64,400,404.99,399.9,222068608
1999-11-03,405.28,401.64,406.33,401.64,215318000
1999-11-04,409.43,405.28,409.67,405.28,216083104
1999-11-05,413.6,409.43,416.1,409.43,242200304
1999-11-08,415.08,413.6,417.15,412.89,169207200
1999-11-09,413.69,415.08,416.82,411.92,202058800
1999-11-10,415.46,413.69,417.54,412.22,202604304
1999-11-11,415.05,415.46,418,414.06,181718400
1999-11-12,419.45,415.05,419.57,411.36,203699104
1999-11-15,422.42,420.29,422.42,419.26,184727296
1999-11-16,427.62,422.42,427.63,422.42,210433504
1999-11-17,428.32,427.62,430.74,427.62,256006304
1999-11-18,433.03,428.32,433.03,428.32,224127808
1999-11-19,432,433.03,434.86,430.8,208888896
1999-11-22,428.91,432,433.15,426.57,191306704
1999-11-23,420.1,428.91,430.07,419.42,217014496
1999-11-24,423.57,420.1,423.63,417.56,178331600
1999-11-25,423.57,420.1,423.63,417.56,178331600
1999-11-26,425.65,423.57,426.29,423.57,67278096
1999-11-29,418.63,425.65,425.86,418.28,170846592
1999-11-30,420.11,418.63,421.79,417.58,229853792
